ProductID	FOB	Duty	Freight	Other	Standard Unit Cost
PL&G/MAG-29832	6.57	1.12	0.26	0.7599999999999989	8.709999999999999
PL&G/MAI-93854	18.59	3.33	1.61	2.629999999999999	26.16
PL&G/MAN-52437	1.77	0.31	0.12	0.2599999999999998	2.46
PL&G/MAS-58969	9.23	1.61	0.8	0.2599999999999998	11.9
PL&G/MR.-79736	4.26	0.78	0.3	0.5699999999999976	5.9099999999999975
PL&G/NEW-53334	27.03	4.12	2.08	1.019999999999996	34.25
PL&G/NIT-67575	7.12	1.3	0.13	1.3099999999999987	9.86
PL&G/NO--93920	5.83	1.03	0.24	0.9499999999999984	8.049999999999999
PL&G/ORB-49104	6.48	1.13	0.11	1.17	8.89
PL&G/ORB-69802	2.23	0.39	0.17	0.1200000000000001	2.91
PL&G/ORB-71267	1.89	0.3	0.11	0.07000000000000028	2.37
PL&G/ORB-86029	8.64	1.51	0.5	1.1500000000000004	11.8
PL&G/ORB-96488	13.52	2.23	0.95	0.7699999999999996	17.47
PL&G/ORE-05554	20.38	3.37	1.43	0.33000000000000185	25.51
PL&G/OUT-33432	18.08	3.3	0.52	3.09	24.99
PL&G/OUT-79960	5.48	0.96	0.44	0.3599999999999959	7.239999999999997
PL&G/PAT-72013	19.61	3.3	1.46	2.349999999999998	26.72
PL&G/PAT-79743	2.06	0.35	0.18	0.2599999999999998	2.85
PL&G/PIC-08780	3.28	0.53	0.13	0.3700000000000001	4.31
PL&G/PIZ-05560	4.2	0.76	0.15	0.3700000000000001	5.48
PL&G/POC-65496	3.13	0.57	0.24	0.4800000000000004	4.42
PL&G/PRI-40382	4.26	0.77	0.22	0.3000000000000007	5.55
PL&G/PRO-20447	2.37	0.4	0.11	0.3600000000000003	3.24
PL&G/RAI-62166	10.5	1.86	0.84	0.6600000000000001	13.86
PL&G/RED-05186	2.29	0.4	0.06	0.4700000000000002	3.22
PL&G/RED-46561	0.14	0.03	0.01	-2.7755575615628914e-17	0.18
PL&G/REG-32330	7.15	1.16	0.59	0.5199999999999996	9.42
PL&G/REL-16951	24.22	3.72	1.23	1.740000000000002	30.91
PL&G/RYO-18984	3.95	0.76	0.32	0.47999999999999954	5.51
PL&G/SER-78470	6.44	1.08	0.19	1.129999999999999	8.84
PL&G/SHU-98501	1.69	0.26	0.13	0.040000000000000036	2.12
PL&G/SIG-75908	14.89	2.36	0.74	0.740000000000002	18.73
PL&G/SOL-34095	14.3	2.28	0.62	1.259999999999998	18.46
PL&G/SOL-52342	9.77	1.81	0.87	1.0700000000000003	13.52
PL&G/SPI-99352	5.49	0.93	0.47	0.23000000000000043	7.12
PL&G/SPO-59979	13.38	2.3	0.34	1.3499999999999943	17.369999999999994
PL&G/STA-77583	14.28	2.32	0.31	1.3100000000000023	18.22
PL&G/STE-06325	2.9	0.49	0.25	0.3200000000000003	3.96
PL&G/STE-33082	13.74	2.2	0.64	1.6799999999999997	18.26
PL&G/STI-57850	21.69	3.69	0.97	1.4499999999999993	27.8
PL&G/STI-58999	2.74	0.52	0.26	0.37999999999999945	3.9
PL&G/SUN-63768	9.65	1.79	0.75	1.5199999999999996	13.71
PL&G/SUN-97573	8.65	1.55	0.27	0.5800000000000001	11.05
PL&G/SWI-30374	10.1	1.95	0.74	1.200000000000001	13.99
PL&G/TRU-26096	5.03	0.86	0.07	0.7699999999999996	6.73
PL&G/TRU-49627	9.42	1.69	0.4	1.540000000000001	13.05
PL&G/VEC-91346	13.07	2.09	1.14	0.259999999999998	16.56
PL&G/WAT-50741	4.19	0.74	0.13	0.5699999999999994	5.63
PL&G/WEB-69015	14.57	2.5	0.63	2.330000000000002	20.03
PL&G/WIL-78488	14.97	2.42	0.65	1.5800000000000018	19.62
PL&G/WOO-54318	14.3	2.42	0.74	2.610000000000003	20.07
PS/AND-95116	13.68	2.16	0.64	1.4899999999999984	17.97
PS/BAC-50203	7.47	1.33	0.3	0.6899999999999977	9.79
PS/CAN-04297	9.96	1.61	0.85	0.5899999999999999	13.01
PS/CHL-98715	10.25	1.72	0.16	2.1499999999999986	14.28
PS/POO-64215	11.76	2.29	1.06	1.2899999999999974	16.4
PS/TAP-86058	2.92	0.49	0.23	0.31999999999999984	3.96
PS/TOP-31028	2.54	0.46	0.15	0.16000000000000014	3.31
PS/X-O-25060	7.66	1.26	0.68	0.13000000000000078	9.73
PS/ZER-59727	5.36	0.98	0.38	0.5300000000000002	7.25
PS/ZIL-51111	8.39	1.4	0.25	1.0999999999999996	11.14
S&O/1 P-87028	20.62	3.91	0.59	3.3299999999999983	28.45
S&O/3 B-46834	2.57	0.44	0.14	0.26000000000000023	3.41
S&O/36&-25959	21.08	3.59	0.94	2.870000000000001	28.48
S&O/500-86786	2.93	0.49	0.07	0.4800000000000004	3.97
S&O/ADV-63436	5.73	0.96	0.31	0.33999999999999986	7.34
S&O/AIR-20937	6.43	1.1	0.19	1.0599999999999996	8.78
S&O/ALL-09547	10.5	1.77	0.61	1.7600000000000016	14.64
S&O/AQU-62303	8.32	1.54	0.82	1.1099999999999994	11.79
S&O/AVE-12648	14.91	2.49	1.1	1.7399999999999984	20.24
S&O/BIC-65772	5.17	0.99	0.28	0.8099999999999996	7.25
S&O/BIO-16815	15.94	2.6	0.47	1.8000000000000007	20.81
S&O/BLA-07970	3.44	0.58	0.07	0.29000000000000004	4.38
S&O/BLA-11673	12.96	2.34	0.9	0.7699999999999996	16.97
S&O/BLU-56299	13.78	2.32	0.79	0.7600000000000016	17.65
S&O/BRA-74759	10.87	1.76	0.26	1.540000000000001	14.43
S&O/BRO-09832	7.36	1.23	0.52	1.1400000000000006	10.25
S&O/BSN-91225	7.62	1.31	0.57	0.1999999999999993	9.7
S&O/BUC-85577	3.76	0.63	0.2	0.3799999999999999	4.97
S&O/BUS-00706	3.55	0.65	0.16	0.35999999999999943	4.72
S&O/BV-15752	2.55	0.44	0.21	0.13000000000000034	3.33
S&O/CAM-24774	23.43	3.97	2.27	2.830000000000002	32.5
S&O/CAM-43374	14.75	2.41	0.41	0.8900000000000006	18.46
S&O/CAR-84189	9.49	1.72	0.89	0.8299999999999983	12.93
S&O/CHA-02043	1.97	0.36	0.1	0.2200000000000002	2.6500000000000004
S&O/CHA-55025	11.51	2.1	0.84	1.0200000000000014	15.47
S&O/CHA-71268	6.6	1.07	0.22	0.4900000000000011	8.38
S&O/CHU-95515	10.8	2.06	0.38	1.7099999999999973	14.95
S&O/CIN-58826	19.88	3.3	0.57	3.2399999999999984	26.99
S&O/COG-49470	17.41	2.86	1.05	1.3200000000000003	22.64
S&O/COG-95889	2.98	0.57	0.05	0.5900000000000007	4.19
S&O/COL-26977	4.15	0.7	0.28	0.20999999999999908	5.34
S&O/COL-60210	6.5	1.14	0.36	0.5899999999999999	8.59
S&O/COL-72854	13.19	2.3	0.71	0.3200000000000003	16.52
S&O/COL-97202	9.78	1.65	0.2	1.2300000000000004	12.86
S&O/COU-81481	7.33	1.24	0.6	0.6400000000000006	9.81
S&O/CRO-06605	4.01	0.72	0.3	0.47000000000000064	5.5
S&O/CUT-33628	7.05	1.17	0.22	0.41999999999999993	8.86
S&O/CYC-68268	15.03	2.56	0.74	1.9100000000000001	20.24
S&O/DED-65792	11.15	1.82	0.91	0.5	14.38
S&O/DEF-10565	6.53	1.17	0.45	0.379999999999999	8.53
S&O/DUA-56588	18.4	3.39	1.02	2.700000000000003	25.51
S&O/EAG-68422	7.37	1.28	0.16	1.42	10.23
S&O/EME-34151	11.5	1.78	0.97	0.21000000000000085	14.46
S&O/FEN-87015	4.31	0.68	0.15	0.41000000000000014	5.55
S&O/FIE-14615	9.31	1.52	0.6	0.33999999999999986	11.77
S&O/FIN-43324	4.07	0.75	0.16	0.7199999999999971	5.6999999999999975
S&O/FIR-59656	8.13	1.29	0.38	0.7799999999999958	10.579999999999998
S&O/FRA-00442	3.87	0.74	0.08	0.6399999999999997	5.33
S&O/FRA-67509	8.91	1.49	0.71	0.33999999999999986	11.45
S&O/FRO-78701	2.11	0.37	0.1	0.16000000000000014	2.74
S&O/GAM-73026	2.0	0.33	0.1	0.20999999999999996	2.64
S&O/GLO-27830	28.04	5.17	1.3	3.5	38.01
S&O/GLO-88642	3.46	0.68	0.1	0.6500000000000004	4.89
S&O/GOP-86843	20.23	3.38	1.33	0.4400000000000013	25.38
S&O/GUA-50999	23.79	3.9	2.14	1.1500000000000021	30.98
S&O/HIG-49973	1.93	0.33	0.12	0.27	2.65
S&O/HUM-40805	16.49	2.63	0.56	1.360000000000003	21.04
S&O/HYD-18869	10.61	1.82	0.43	0.9299999999999997	13.79
S&O/INT-10859	19.65	3.47	0.98	1.6000000000000014	25.7
S&O/INT-32490	1.73	0.28	0.04	0.13000000000000034	2.18
S&O/INT-97561	5.44	1.05	0.4	0.8199999999999994	7.71
S&O/INT-99906	17.51	2.86	0.71	1.1599999999999966	22.24
S&O/JAW-91586	8.8	1.48	0.46	0.4199999999999964	11.159999999999998
S&O/KLY-44268	3.61	0.58	0.12	0.3200000000000003	4.63
S&O/KWI-20409	5.58	1.01	0.11	0.8399999999999999	7.54
S&O/LAN-74470	5.16	0.93	0.41	0.5699999999999985	7.0699999999999985
S&O/LIF-00866	6.91	1.26	0.63	0.23999999999999844	9.04
S&O/LIG-57162	16.67	2.83	0.94	2.1499999999999986	22.59
S&O/MAG-92564	4.05	0.72	0.34	0.16000000000000014	5.27
S&O/MAL-14378	8.38	1.43	0.12	0.7400000000000002	10.67
S&O/MAR-03469	8.78	1.64	0.22	1.8899999999999988	12.53
S&O/MCK-46543	12.43	2.2	0.38	1.1399999999999988	16.15
S&O/MIC-44752	3.55	0.6	0.26	0.11000000000000032	4.52
S&O/MIN-82226	8.16	1.33	0.26	0.4499999999999993	10.2
S&O/MIN-91565	5.61	0.95	0.15	0.8899999999999988	7.6
S&O/MIS-18516	19.92	3.45	0.7	1.5399999999999991	25.61
S&O/MOT-99464	4.25	0.71	0.24	0.1899999999999995	5.39
S&O/MOU-47369	13.67	2.41	0.58	0.7700000000000031	17.43
S&O/MOU-50605	2.12	0.33	0.15	0.10999999999999988	2.71
S&O/MTM-73356	9.8	1.9	0.14	1.929999999999998	13.77
S&O/NEB-07325	6.08	1.02	0.21	0.9799999999999995	8.29
S&O/NFL-46823	5.41	0.97	0.35	0.5999999999999996	7.329999999999999
S&O/NIK-96761	1.19	0.2	0.05	0.16000000000000014	1.6
S&O/NIT-19172	11.4	1.91	0.28	1.2799999999999994	14.87
S&O/OLI-80252	22.72	4.01	0.44	2.530000000000001	29.7
S&O/OUT-31136	4.43	0.71	0.15	0.34999999999999964	5.64
S&O/PEN-40602	1.5	0.27	0.07	0.1299999999999999	1.97
S&O/PET-32365	15.27	2.48	1.07	1.7699999999999996	20.59
S&O/PLA-43859	7.53	1.4	0.18	1.4400000000000013	10.55
S&O/POL-42319	5.27	1.02	0.15	1.0499999999999972	7.489999999999997
S&O/POL-52879	3.69	0.61	0.24	0.08000000000000007	4.62
S&O/POL-97994	8.56	1.5	0.77	0.9599999999999991	11.79
S&O/POO-24093	10.32	1.68	0.44	0.7800000000000011	13.22
S&O/PRO-46308	13.91	2.55	0.32	2.6199999999999974	19.4
S&O/PYR-05317	3.45	0.58	0.19	0.4999999999999991	4.72
S&O/PYR-76474	4.07	0.69	0.16	0.6100000000000003	5.53
S&O/RAC-35640	1.87	0.32	0.11	0.27	2.57
S&O/REP-63650	6.75	1.15	0.28	0.33999999999999986	8.52
S&O/RIP-50653	19.15	3.23	1.75	2.3599999999999994	26.49
S&O/RIV-48190	3.75	0.63	0.28	0.09999999999999964	4.76
S&O/RIV-57650	5.61	1.08	0.15	1.1599999999999993	8.0
S&O/ROS-57550	6.95	1.25	0.31	0.8100000000000005	9.32
S&O/SCH-33101	10.95	1.91	0.74	1.7100000000000009	15.31
S&O/SCH-39324	13.64	2.64	0.62	2.479999999999997	19.38
S&O/SE-84679	31.68	5.7	2.03	3.769999999999996	43.18
S&O/SEA-32394	18.83	3.24	0.66	1.6699999999999982	24.4
S&O/SET-16291	1.74	0.3	0.06	0.29000000000000004	2.39
S&O/SIV-32176	7.68	1.41	0.4	0.6600000000000001	10.15
S&O/SKL-62294	4.13	0.75	0.08	0.8999999999999986	5.8599999999999985
S&O/SKY-86111	9.72	1.65	0.58	1.8099999999999987	13.76
S&O/SMI-05436	8.72	1.46	0.34	1.3000000000000007	11.82
S&O/SMI-21338	4.22	0.75	0.25	0.33000000000000007	5.55
S&O/SPI-46635	9.83	1.78	0.18	2.1999999999999993	13.989999999999998
S&O/STE-81355	1.78	0.31	0.04	0.18999999999999995	2.32
S&O/SUN-32060	5.12	0.9	0.44	0.09999999999999876	6.56
S&O/SUP-86669	13.41	2.4	0.99	0.759999999999998	17.56
S&O/SUR-58045	5.67	1.01	0.18	1.1400000000000006	8.0
S&O/SUR-97457	22.83	3.98	1.06	0.8400000000000034	28.71
S&O/SWA-54012	3.36	0.65	0.27	0.5100000000000007	4.79
S&O/TAR-39287	7.24	1.24	0.31	0.5999999999999996	9.39
S&O/TEX-91494	20.73	3.68	1.14	2.3000000000000007	27.85
S&O/THE-15608	3.41	0.57	0.25	0.13999999999999968	4.37
S&O/THE-30742	6.3	1.04	0.14	0.6399999999999997	8.12
S&O/THE-62125	3.17	0.62	0.08	0.6199999999999983	4.489999999999998
S&O/TIK-21187	13.01	2.3	0.96	0.6600000000000001	16.93
S&O/TIM-92731	6.42	1.15	0.32	1.209999999999999	9.1
S&O/TIP-13187	6.92	1.27	0.33	0.5500000000000007	9.07
S&O/TOP-60333	21.66	4.17	1.67	2.3999999999999986	29.9
S&O/TOP-80684	17.8	3.29	0.61	2.0500000000000007	23.75
S&O/TRA-61385	4.79	0.91	0.25	0.5999999999999996	6.55
S&O/TRI-48545	6.28	1.08	0.3	1.1799999999999997	8.84
S&O/TRU-53722	1.69	0.32	0.13	0.18000000000000016	2.32
S&O/TYR-06088	20.4	3.34	0.77	2.2600000000000016	26.77
S&O/ULT-13709	2.5	0.47	0.17	0.4200000000000004	3.56
S&O/ULT-63000	15.23	2.85	1.31	1.629999999999999	21.02
S&O/ULT-85413	48.78	8.2	1.08	8.560000000000002	66.62
S&O/UND-83874	87.19	16.12	4.06	15.629999999999995	123.0
S&O/UND-90369	10.2	1.59	0.82	0.15000000000000036	12.76
S&O/VAL-83331	5.56	0.89	0.24	0.39000000000000057	7.08
S&O/VIC-18557	19.93	3.59	1.72	2.09	27.33
S&O/VIC-81094	8.43	1.37	0.26	1.049999999999999	11.11
S&O/VIZ-35630	12.54	2.11	0.53	1.2400000000000002	16.419999999999998
S&O/WIL-58138	7.89	1.3	0.63	0.39000000000000057	10.21
S&O/WIL-85508	11.63	2.1	0.47	2.1999999999999975	16.4
S&O/WOR-36419	15.48	2.65	1.29	1.1800000000000033	20.6
S&O/ZAK-00960	4.98	0.82	0.17	0.3899999999999979	6.3599999999999985
S&O/ZIG-21690	13.06	2.2	0.6	0.7999999999999989	16.66
S&O/ZIP-53255	2.11	0.35	0.1	0.3200000000000003	2.8800000000000003
S&O/ZIP-88026	5.51	0.94	0.45	0.11000000000000032	7.01
S&O/ZIP-98562	9.6	1.57	0.28	0.7800000000000011	12.23
S&O/ZUM-10739	9.24	1.56	0.34	0.7599999999999998	11.9
T&G/(10-74529	7.93	1.29	0.5	1.0200000000000014	10.74
T&G/100-16975	6.76	1.23	0.34	0.9100000000000001	9.24
T&G/100-26579	8.66	1.43	0.37	0.620000000000001	11.08
T&G/100-41986	1.92	0.35	0.16	0.1299999999999999	2.56
T&G/11&-86307	34.83	5.61	2.89	3.3500000000000014	46.68
T&G/110-59210	11.82	2.18	1.07	0.8599999999999994	15.93
T&G/12-20293	14.41	2.53	0.61	1.0399999999999991	18.59
T&G/12-73848	11.41	1.93	0.76	1.5300000000000011	15.63
T&G/1ST-24400	3.53	0.64	0.21	0.5300000000000002	4.91
T&G/1X-15794	3.48	0.54	0.3	0.14000000000000057	4.46
T&G/2 P-07248	1.6	0.28	0.12	0.08000000000000007	2.08
T&G/201-79966	9.61	1.65	0.39	1.6199999999999992	13.27
T&G/24-95167	3.4	0.62	0.22	0.4200000000000008	4.66
T&G/25-12953	6.45	1.1	0.27	1.129999999999999	8.95
T&G/25-34113	5.36	0.94	0.43	0.21999999999999975	6.95
T&G/3.7-90526	5.86	1.12	0.52	0.5700000000000003	8.07
T&G/30-84377	8.73	1.33	0.14	0.8299999999999983	11.03
T&G/38&-04897	5.47	0.89	0.32	0.17999999999999883	6.8599999999999985
T&G/4M-26046	3.35	0.6	0.05	0.41000000000000014	4.41
T&G/4M-74043	4.97	0.85	0.2	0.9200000000000008	6.94
T&G/4X4-68548	6.95	1.32	0.45	0.9600000000000009	9.68
T&G/5 P-63728	22.73	3.85	1.36	3.3999999999999986	31.34
T&G/5 S-60632	14.79	2.38	1.26	1.0300000000000011	19.46
T&G/500-56237	2.84	0.52	0.14	0.45999999999999996	3.96
T&G/6-F-08926	2.07	0.36	0.14	0.18999999999999995	2.76
T&G/72-96272	10.18	1.7	0.4	1.5700000000000003	13.85
T&G/78&-10831	9.89	1.64	0.87	0.379999999999999	12.78
T&G/ACC-56828	14.8	2.6	0.49	1.2899999999999991	19.18
T&G/ACR-13017	5.46	0.96	0.33	0.1299999999999999	6.88
T&G/ACR-24450	11.6	2.02	0.21	1.0099999999999998	14.84
T&G/ACR-80275	6.97	1.3	0.1	1.5100000000000016	9.88
T&G/ADV-35008	2.51	0.42	0.15	0.0900000000000003	3.17
T&G/ADV-49057	3.36	0.56	0.08	0.5800000000000001	4.58
T&G/ADV-69068	3.87	0.68	0.18	0.16000000000000014	4.89
T&G/ADV-97200	6.29	1.06	0.16	0.5500000000000007	8.06
T&G/AGR-81569	8.17	1.4	0.2	1.4600000000000009	11.23
T&G/ALE-20029	4.62	0.84	0.35	0.42999999999999794	6.2399999999999975
T&G/ALE-67575	10.98	1.91	0.91	0.33000000000000007	14.13
T&G/ALE-86578	8.75	1.51	0.34	0.370000000000001	10.97
T&G/ALE-90762	20.24	3.7	1.53	2.41	27.88
T&G/AME-71546	11.18	2.2	0.78	1.6800000000000015	15.84
T&G/AND-27080	6.38	1.03	0.47	0.6100000000000003	8.49
T&G/ANG-93393	10.22	1.58	0.65	0.5199999999999996	12.97
T&G/ASM-50069	12.9	2.13	1.06	0.9100000000000001	17.0
T&G/ASS-02939	12.37	2.18	0.78	2.2899999999999956	17.619999999999994
T&G/AWA-85665	7.33	1.22	0.3	0.9299999999999979	9.78
T&G/B-D-49365	12.84	1.96	0.33	1.08	16.21
T&G/BAL-09490	6.0	1.17	0.2	1.0699999999999994	8.44
T&G/BAN-07743	2.47	0.39	0.04	0.2999999999999998	3.2
T&G/BAN-52602	2.95	0.52	0.25	0.44999999999999973	4.17
T&G/BAN-67453	2.18	0.39	0.05	0.31999999999999984	2.94
T&G/BAN-75254	6.86	1.22	0.53	0.18999999999999773	8.799999999999997
T&G/BAN-80628	20.16	3.72	0.73	4.100000000000001	28.71
T&G/BAN-85801	16.67	2.94	0.86	1.129999999999999	21.6
T&G/BAR-11671	31.39	5.25	1.64	3.3200000000000003	41.6
T&G/BAR-15853	2.73	0.45	0.25	0.13999999999999968	3.57
T&G/BAR-28815	20.38	3.46	0.75	3.4899999999999984	28.08
T&G/BAR-57075	7.56	1.34	0.15	0.8399999999999999	9.89
T&G/BAR-73481	8.33	1.41	0.44	0.8000000000000007	10.98
T&G/BAR-87683	15.57	2.69	0.68	1.6600000000000001	20.6
T&G/BAR-99421	2.94	0.46	0.04	0.26000000000000023	3.7
T&G/BAS-73233	11.59	2.07	0.7	1.5899999999999999	15.95
T&G/BAT-14612	12.19	2.12	0.43	1.0	15.739999999999998
T&G/BAT-55701	10.58	1.99	0.92	1.3100000000000005	14.8
T&G/BEN-87039	5.84	0.99	0.14	0.71	7.68
T&G/BEY-04441	5.6	0.91	0.44	0.25	7.2
T&G/BEY-95204	1.64	0.33	0.06	0.31000000000000005	2.34
T&G/BOD-83850	9.93	1.61	0.3	1.3000000000000007	13.14
T&G/BON-62395	10.56	2.0	0.37	1.4799999999999986	14.409999999999998
T&G/BOT-08333	3.43	0.61	0.3	0.040000000000000036	4.38
T&G/BOT-99468	6.74	1.19	0.66	1.0099999999999998	9.6
T&G/BRE-32719	6.48	1.07	0.41	0.5599999999999987	8.52
T&G/BRU-33922	4.45	0.74	0.34	0.0799999999999983	5.6099999999999985
T&G/CAI-69128	6.69	1.18	0.16	0.9900000000000002	9.02
T&G/CAL-52278	4.05	0.65	0.09	0.46999999999999975	5.26
T&G/CAN-94031	14.87	2.6	0.58	2.0000000000000036	20.05
T&G/CAN-97509	12.53	2.25	0.57	2.290000000000001	17.64
T&G/CAS-97858	15.94	2.63	1.51	1.5799999999999983	21.66
T&G/CAT-33202	2.19	0.39	0.15	0.27	3.0
T&G/CAT-60747	24.06	3.84	0.43	1.9100000000000001	30.24
T&G/CHA-35185	16.88	2.73	1.03	1.3599999999999994	22.0
T&G/CHE-33286	7.68	1.36	0.63	0.6999999999999993	10.37
T&G/CHI-36717	12.6	1.97	1.06	0.7900000000000009	16.42
T&G/CHI-38293	12.09	2.34	0.54	2.1799999999999997	17.15
T&G/CHI-97434	27.78	5.0	2.34	3.1599999999999966	38.28
T&G/CHR-22807	25.67	4.54	0.88	2.860000000000003	33.95
T&G/CHU-16524	12.43	2.22	0.19	1.7199999999999989	16.56
T&G/CHU-38073	4.41	0.85	0.29	0.6099999999999977	6.1599999999999975
T&G/CHU-50184	5.92	0.98	0.54	0.54	7.98
T&G/CIN-95344	19.48	3.65	0.32	3.4200000000000017	26.87
T&G/CLU-52481	5.95	1.04	0.16	0.34999999999999964	7.5
T&G/COL-36286	14.91	2.45	0.51	0.879999999999999	18.75
T&G/CON-01929	3.63	0.61	0.33	0.14999999999999947	4.72
T&G/CON-20504	28.68	5.33	2.33	3.8600000000000065	40.2
T&G/CON-56418	25.9	4.35	1.77	0.7299999999999969	32.75
T&G/COR-02778	7.35	1.26	0.41	0.7000000000000011	9.72
T&G/COR-70532	3.72	0.62	0.17	0.20999999999999996	4.72
T&G/COW-75782	15.32	2.61	1.17	0.16000000000000014	19.26
T&G/CRA-46659	3.56	0.68	0.12	0.7299999999999995	5.09
T&G/DAR-44682	6.4	1.12	0.41	0.17999999999999883	8.11
T&G/DAR-92683	8.8	1.59	0.19	1.6199999999999992	12.2
T&G/DAR-96184	9.48	1.46	0.25	0.8399999999999981	12.03
T&G/DAR-99573	5.49	0.94	0.13	0.8200000000000003	7.38
T&G/DC-77257	27.83	4.59	1.24	3.1299999999999955	36.79
T&G/DEL-78332	11.62	2.11	0.63	0.7700000000000014	15.13
T&G/DES-44360	2.01	0.35	0.15	0.17000000000000037	2.68
T&G/DIA-88613	24.56	4.07	0.45	2.0	31.08
T&G/DIG-24824	2.33	0.4	0.05	0.2100000000000004	2.99
T&G/DIS-00001	3.07	0.55	0.28	0.22999999999999954	4.13
T&G/DIS-02590	5.94	0.97	0.13	0.96	8.0
T&G/DIS-05074	9.41	1.49	0.58	0.4900000000000002	11.97
T&G/DIS-22171	3.01	0.52	0.27	0.3600000000000003	4.16
T&G/DIS-39260	23.59	4.35	2.3	2.66	32.9
T&G/DIS-39312	7.38	1.31	0.69	1.0800000000000018	10.46
T&G/DIS-43250	2.59	0.44	0.07	0.17000000000000037	3.27
T&G/DIS-51236	9.95	1.71	0.57	0.5399999999999991	12.77
T&G/DIS-57107	16.81	2.95	0.23	2.4700000000000024	22.46
T&G/DIS-57401	2.22	0.41	0.11	0.36999999999999966	3.11
T&G/DIS-64761	1.58	0.26	0.07	0.11999999999999966	2.03
T&G/DIS-66825	16.07	2.85	0.74	0.9499999999999993	20.61
T&G/DIS-71018	7.87	1.46	0.61	0.6300000000000008	10.57
T&G/DIS-83053	9.33	1.56	0.42	1.3899999999999988	12.7
T&G/DIS-83263	4.96	0.84	0.34	0.3600000000000003	6.5
T&G/DIS-84349	2.74	0.46	0.16	0.4199999999999995	3.78
T&G/DIS-87606	8.21	1.49	0.42	1.3699999999999974	11.489999999999998
T&G/DIS-94741	28.44	4.63	1.55	3.480000000000004	38.1
T&G/DIS-98018	3.96	0.71	0.18	0.41000000000000014	5.26
T&G/DOC-50233	6.83	1.12	0.26	0.3299999999999983	8.54
T&G/DOC-79501	10.75	1.86	0.87	1.5900000000000016	15.07
T&G/DOC-95959	3.32	0.59	0.29	0.28000000000000114	4.48
T&G/DOU-35416	4.77	0.81	0.3	0.3999999999999986	6.2799999999999985
T&G/DRE-13773	35.65	6.25	2.95	3.3599999999999994	48.21
T&G/DRE-26805	5.91	1.09	0.56	0.3799999999999981	7.939999999999999
T&G/DRE-38951	1.79	0.3	0.07	0.3400000000000003	2.5
T&G/DRE-94529	4.78	0.9	0.13	0.9999999999999991	6.81
T&G/DRU-72235	3.16	0.56	0.18	0.1999999999999993	4.1
T&G/DUN-51664	5.34	0.88	0.24	0.48999999999999755	6.9499999999999975
T&G/DUP-28439	1.92	0.34	0.09	0.0900000000000003	2.44
T&G/ECR-93298	18.39	2.95	0.53	1.3000000000000007	23.17
T&G/EDU-85980	9.87	1.58	0.65	0.6500000000000004	12.75
T&G/ELD-53075	1.82	0.31	0.11	0.14000000000000012	2.38
T&G/ELF-99570	10.34	1.68	0.54	1.1300000000000008	13.69
T&G/ERT-79737	9.19	1.54	0.49	0.9699999999999989	12.19
T&G/EVE-42249	22.74	3.46	1.31	0.9400000000000013	28.45
T&G/EVE-68943	2.76	0.48	0.05	0.5300000000000002	3.82
T&G/EXC-72498	3.07	0.56	0.14	0.49999999999999956	4.27
T&G/EZ-47124	9.7	1.76	0.54	1.0199999999999996	13.02
T&G/FAC-20272	2.11	0.39	0.09	0.2200000000000002	2.81
T&G/FAK-31945	12.58	2.15	0.37	2.7699999999999942	17.869999999999994
T&G/FAN-71205	6.45	1.1	0.56	0.36999999999999744	8.479999999999999
T&G/FAS-32888	19.78	3.22	0.74	2.3100000000000023	26.05
T&G/FAS-39523	28.09	5.19	0.8	6.030000000000001	40.11
T&G/FAS-92832	4.99	0.89	0.25	0.33999999999999986	6.47
T&G/FIR-19916	16.07	2.68	0.76	1.8699999999999974	21.38
T&G/FIS-15709	8.4	1.34	0.37	0.5600000000000005	10.67
T&G/FIS-22794	6.88	1.11	0.24	0.7199999999999989	8.95
T&G/FIS-28313	8.41	1.47	0.21	1.0699999999999985	11.16
T&G/FIS-37394	12.38	2.18	0.34	1.9700000000000006	16.87
T&G/FIS-37494	8.02	1.27	0.57	0.33999999999999986	10.2
T&G/FIS-38508	15.75	2.65	0.7	1.3000000000000007	20.4
T&G/FIS-44863	2.76	0.44	0.18	0.1200000000000001	3.5
T&G/FIS-47742	3.14	0.54	0.09	0.5699999999999998	4.34
T&G/FIS-51744	9.76	1.62	0.83	0.41000000000000014	12.62
T&G/FIS-51865	7.12	1.33	0.1	1.5000000000000018	10.05
T&G/FIS-55201	18.03	2.96	0.72	0.9100000000000001	22.62
T&G/FIS-55412	2.81	0.45	0.15	0.13999999999999968	3.55
T&G/FIS-63212	5.15	0.86	0.31	0.47999999999999954	6.8
T&G/FIS-71249	3.72	0.6	0.27	0.1299999999999999	4.72
T&G/FIS-71896	2.71	0.48	0.07	0.26000000000000023	3.52
T&G/FIS-78093	2.58	0.42	0.09	0.18999999999999995	3.28
T&G/FIS-82157	4.08	0.76	0.06	0.8600000000000003	5.76
T&G/FIS-85290	3.42	0.63	0.17	0.5800000000000001	4.8
T&G/FOA-74435	4.62	0.81	0.18	0.39000000000000057	6.0
T&G/FRA-65167	7.66	1.36	0.27	1.4100000000000001	10.7
T&G/FRO-35412	7.87	1.26	0.49	0.28999999999999915	9.91
T&G/FUN-02658	16.36	2.68	0.93	0.9700000000000024	20.94
